/* DATA DESCRIPTION:
Citation:	Rasmussen, Sune Olander; Svensson, Anders M; Vinther, Bo Møllesøe (2022): Greenland NGRIP2 Ice-Core annual layer markings [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.943194, 
2105.739	1
2105.751	1
2105.765	1
2105.779	1
2105.788	1
2105.804	1
2105.820	1
2105.841	1
2105.858	1
2105.873	1
2105.889	1
2105.904	1
2105.915	2
2105.926	1
2105.935	3
2105.952	1
2105.971	1
2105.985	1
2106.001	1
2106.011	1
2106.022	1
2106.036	1
2106.050	1
2106.061	1
2106.080	1
2106.092	1
2106.109	1
2106.120	1
2106.129	1
2106.143	1
2106.158	1
2106.175	1
2106.197	1
2106.208	1
2106.223	2
2106.234	1
2106.247	3
2106.260	1
2106.272	2
2106.283	1
2106.293	1
2106.316	1
2106.332	1
2106.346	1
2106.358	1
2106.375	1
2106.388	1
2106.401	1
2106.410	1
2106.423	1
2106.434	3
2106.452	1
2106.472	1
2106.483	1
2106.494	1
2106.516	1
2106.526	1
2106.550	1
2106.565	2
2106.575	1
2106.593	1
2106.609	3
2106.620	1
2106.634	1
2106.647	1
2106.658	1
2106.671	1
2106.683	1
2106.696	1
2106.714	1
2106.735	1
2106.750	2
2106.769	1
2106.791	1
2106.807	1
2106.828	1
2106.845	1
2106.861	1
2106.878	1
2106.893	1
2106.911	1
2106.922	1
2106.933	3
2106.949	1
2106.964	1
2106.976	1
2106.990	1
2107.003	1
2107.015	1
2107.030	1
2107.047	1
2107.064	1
2107.083	1
2107.107	1
2107.121	1
2107.136	1
2107.149	1
2107.160	1
2107.179	1
2107.192	1
2107.211	1
2107.227	1
2107.246	1
2107.259	1
2107.274	1
2107.289	1
2107.308	1
2107.332	1
2107.348	1
2107.363	1
2107.378	1
2107.393	1
2107.412	1
2107.432	1
2107.442	1
2107.459	1
2107.475	1
2107.494	1
2107.507	1
2107.526	1
2107.538	1
2107.555	1
2107.573	1
2107.590	1
2107.602	1
2107.619	1
2107.631	2
2107.644	1
2107.659	1
2107.683	1
2107.703	1
2107.720	1
2107.738	1
2107.752	1
2107.765	1
2107.782	1
2107.793	3
2107.804	1
2107.814	1
2107.830	1
2107.844	1
2107.860	1
2107.877	1
2107.886	1
2107.899	1
2107.920	1
2107.933	2
2107.946	1
2107.964	1
2107.988	1
2107.999	3
2108.011	1
2108.027	1
2108.039	1
2108.051	1
2108.066	1
2108.078	1
2108.091	1
2108.107	1
2108.120	1
2108.134	1
2108.145	1
2108.161	1
2108.171	1
2108.181	1
2108.198	1
2108.211	1
2108.226	1
2108.237	1
2108.250	1
2108.261	2
2108.272	1
2108.282	1
2108.299	1
2108.313	1
2108.322	1
2108.333	1
2108.351	1
2108.370	1
2108.384	1
2108.405	1
2108.419	1
2108.431	1
2108.449	1
2108.461	1
2108.482	1
2108.494	1
2108.505	1
2108.518	1
2108.535	1
2108.553	1
2108.563	3
2108.578	1
2108.591	1
2108.617	1
2108.633	1
2108.654	1
2108.680	1
2108.715	1
2108.725	2
2108.745	1
2108.753	3
2108.770	1
2108.793	1
2108.814	1
2108.831	1
2108.840	2
2108.856	1
2108.872	1
2108.890	1
2108.903	1
2108.914	1
2108.932	1
2108.954	1
2108.965	1
2108.982	1
2108.994	1
2109.005	1
2109.025	1
2109.042	1
2109.057	1
2109.075	1
2109.092	1
2109.104	1
2109.114	3
2109.125	1
2109.137	1
2109.149	1
2109.159	1
2109.167	1
2109.176	2
2109.185	1
2109.197	1
2109.209	1
2109.222	1
2109.238	1
2109.258	1
2109.271	1
2109.280	1
2109.291	1
2109.307	3
2109.319	1
2109.333	1
2109.345	2
2109.364	1
2109.377	1
2109.388	3
2109.397	1
2109.410	1
2109.430	1
2109.452	1
2109.475	1
2109.486	1
2109.496	2
2109.514	1
2109.527	1
2109.546	1
2109.559	1
2109.570	1
2109.581	1
2109.596	1
2109.609	1
2109.624	1
2109.644	1
2109.662	1
2109.672	1
2109.694	1
2109.711	1
2109.725	1
2109.749	1
2109.763	1
2109.782	1
2109.796	1
2109.811	3
2109.826	1
2109.842	1
2109.858	1
2109.870	1
2109.884	2
2109.902	1
2109.916	3
2109.928	1
2109.946	1
2109.961	1
2109.975	1
2109.987	1
2109.998	1
2110.009	1
2110.031	1
2110.047	1
2110.063	1
2110.077	1
2110.090	1
2110.101	1
2110.114	1
2110.128	1
2110.142	1
2110.158	1
2110.177	1
2110.187	1
2110.203	1
2110.221	1
2110.238	1
2110.250	1
2110.267	1
2110.283	1
2110.296	1
2110.315	1
2110.328	1
2110.344	1
2110.361	1
2110.387	1
2110.404	1
2110.418	1
2110.431	1
2110.452	1
2110.475	1
2110.487	1
2110.507	2
2110.517	1
2110.528	3
2110.541	1
2110.556	1
2110.567	1
2110.585	1
2110.609	1
2110.627	1
2110.640	1
2110.652	2
2110.667	1
2110.687	1
2110.711	1
2110.729	1
2110.739	1
2110.752	1
2110.770	1
2110.783	1
2110.801	1
2110.822	1
2110.843	1
2110.858	1
2110.882	1
2110.899	1
2110.914	1
2110.930	1
2110.949	1
2110.972	1
2110.988	1
2111.002	1
2111.021	1
2111.036	1
2111.053	1
2111.070	1
2111.093	1
2111.104	1
2111.120	1
2111.135	1
2111.147	1
2111.161	3
2111.170	1
2111.187	1
2111.207	1
2111.223	1
2111.242	1
2111.255	1
2111.272	1
2111.288	1
2111.307	1
2111.320	1
2111.336	1
2111.356	1
2111.371	1
2111.386	1
2111.400	1
2111.427	1
2111.441	1
2111.458	1
2111.488	1
2111.515	1
2111.531	1
2111.546	1
2111.558	1
2111.574	1
2111.587	1
2111.597	2
2111.615	1
2111.625	1
2111.640	1
2111.652	1
2111.665	1
2111.677	1
2111.692	3
2111.712	1
2111.725	1
2111.743	1
2111.767	1
2111.786	1
2111.801	1
2111.823	1
2111.839	1
2111.861	1
2111.876	1
2111.891	1
2111.904	1
2111.919	1
2111.934	1
2111.951	1
2111.964	1
2111.981	1
2112.000	1
2112.015	1
2112.029	1
2112.041	1
2112.053	1
2112.068	1
2112.079	1
2112.094	1
2112.113	1
2112.126	1
2112.140	2
2112.155	1
2112.174	1
2112.191	1
2112.217	1
2112.235	1
2112.250	1
2112.264	1
2112.285	1
2112.298	1
2112.318	1
2112.343	1
2112.370	1
2112.381	1
2112.405	1
2112.421	1
2112.436	1
2112.453	1
2112.469	1
2112.484	1
2112.501	1
2112.512	1
2112.532	1
2112.545	3
2112.563	1
2112.577	1
2112.604	1
2112.624	1
2112.640	1
2112.652	2
2112.665	3
2112.688	1
2112.707	1
2112.728	1
2112.759	1
2112.778	1
2112.799	1
2112.819	1
2112.837	1
2112.855	1
2112.876	1
2112.894	2
2112.913	1
2112.930	1
2112.945	1
2112.959	1
2112.989	1
2113.004	1
2113.019	1
2113.035	1
2113.051	1
2113.078	1
2113.094	1
2113.119	1
2113.141	1
2113.167	1
2113.189	1
2113.208	1
2113.237	1
2113.259	1
2113.276	1
2113.296	1
2113.323	1
2113.353	1
2113.378	1
2113.392	3
2113.406	1
2113.421	1
2113.435	1
2113.465	1
2113.486	1
2113.513	1
2113.534	1
2113.559	1
2113.576	1
2113.592	1
2113.616	1
2113.640	1
2113.663	1
2113.684	1
2113.708	1
2113.730	1
2113.752	1
2113.767	1
2113.786	2
2113.798	1
2113.822	1
2113.840	1
2113.855	1
2113.885	1
2113.903	1
2113.917	1
2113.933	1
2113.952	1
2113.966	1
2113.994	1
2114.026	1
2114.046	1
2114.075	1
2114.099	1
2114.123	1
2114.140	1
2114.154	1
2114.172	1
2114.193	1
2114.215	1
2114.230	1
2114.249	1
2114.265	1
2114.281	1
2114.296	1
2114.318	1
2114.333	1
2114.350	1
2114.365	1
2114.397	1
2114.418	1
2114.439	1
2114.465	1
2114.491	1
2114.507	1
2114.528	1
2114.544	1
2114.570	1
2114.584	1
2114.595	1
2114.609	1
2114.626	1
2114.640	3
2114.660	1
2114.672	2
2114.686	1
2114.705	1
2114.728	1
2114.743	1
2114.761	1
2114.774	1
2114.787	1
2114.803	1
2114.830	1
2114.853	1
2114.878	1
2114.896	1
2114.916	1
2114.932	1
2114.964	1
2114.992	1
2115.015	1
2115.038	1
2115.054	1
2115.067	1
2115.094	1
2115.110	1
2115.135	1
2115.160	1
2115.173	1
2115.184	1
2115.197	1
2115.216	1
2115.234	1
2115.247	1
2115.263	1
2115.283	1
2115.298	1
2115.304	1
2115.331	1
2115.369	1
2115.404	1
2115.435	1
2115.456	1
2115.482	1
2115.499	1
2115.519	1
2115.551	1
2115.577	1
2115.598	1
2115.625	1
2115.649	3
2115.668	1
2115.684	1
2115.702	1
2115.722	1
2115.757	1
2115.778	1
2115.802	1
2115.820	1
2115.846	1
2115.870	1
2115.884	1
2115.898	1
2115.916	1
2115.945	1
2115.967	1
2115.984	1
2116.000	1
2116.022	1
2116.045	1
2116.063	1
2116.073	2
2116.100	1
2116.120	1
2116.144	1
2116.176	1
2116.194	1
2116.222	1
2116.251	1
2116.265	1
2116.287	1
2116.322	1
2116.348	1
2116.373	1
2116.388	1
2116.405	1
2116.431	1
2116.458	1
2116.492	1
2116.518	1
2116.543	1
2116.569	1
2116.590	1
2116.610	1
2116.633	1
2116.654	1
2116.683	1
2116.705	1
2116.727	1
2116.751	1
2116.775	1
2116.799	1
2116.814	1
2116.830	1
2116.851	1
2116.875	1
2116.901	1
2116.916	1
2116.938	1
2116.959	1
2116.979	1
2117.013	1
2117.039	1
2117.061	1
2117.076	1
2117.094	1
2117.110	1
2117.128	1
2117.153	1
2117.177	1
2117.196	1
2117.228	1
2117.250	1
2117.279	1
2117.312	1
2117.332	1
2117.352	1
2117.378	1
2117.399	1
2117.423	1
2117.439	3
2117.462	1
2117.488	1
2117.511	1
2117.527	1
2117.548	1
2117.571	1
2117.594	1
2117.614	1
2117.636	1
2117.662	1
2117.680	1
2117.717	1
2117.744	1
2117.769	1
2117.795	1
2117.815	1
2117.833	1
2117.851	2
2117.864	1
2117.890	1
2117.915	1
2117.935	1
2117.962	1
2117.981	1
2118.003	1
2118.030	1
2118.053	1
2118.075	1
2118.101	3
2118.121	1
2118.142	1
2118.161	1
2118.184	1
2118.207	1
2118.227	1
2118.244	1
2118.263	1
2118.282	1
2118.311	1
2118.331	1
2118.357	1
2118.372	2
2118.392	1
2118.410	1
2118.440	1
2118.464	1
2118.489	1
2118.507	3
2118.528	1
2118.553	1
2118.573	1
2118.603	1
2118.628	1
2118.652	1
2118.676	1
2118.710	1
2118.749	1
2118.771	1
2118.797	1
2118.825	1
2118.845	1
2118.861	1
2118.894	1
2118.916	1
2118.935	1
2118.966	1
2118.990	1
2119.018	1
2119.033	1
2119.052	1
2119.065	2
2119.086	1
2119.106	1
2119.127	1
2119.171	1
2119.208	1
2119.243	1
2119.276	1
2119.300	1
2119.321	1
2119.342	1
2119.373	1
2119.400	1
2119.422	1
2119.449	1
2119.469	1
2119.492	1
2119.514	1
2119.537	1
2119.561	1
2119.582	1
2119.604	3
2119.620	1
2119.644	1
2119.664	1
2119.687	1
2119.715	1
2119.750	1
2119.769	1
2119.793	1
2119.821	1
2119.852	1
2119.871	1
2119.895	1
2119.927	1
2119.951	1
2119.973	1
2119.992	1
2120.024	1
2120.051	1
2120.071	1
2120.101	1
2120.116	1
2120.137	2
2120.154	1
2120.173	1
2120.200	1
2120.224	1
2120.253	3
2120.269	1
2120.301	1
2120.319	1
2120.348	1
2120.373	1
2120.398	1
2120.412	1
2120.435	1
2120.450	2
2120.466	1
2120.486	1
2120.511	1
2120.536	1
2120.560	1
2120.585	1
2120.598	3
2120.619	1
2120.642	1
2120.659	1
2120.687	1
2120.710	1
2120.725	2
2120.750	1
2120.789	1
2120.821	1
2120.853	1
2120.884	1
2120.909	1
2120.933	1
2120.969	1
2120.997	1
2121.014	1
2121.037	1
2121.057	1
2121.076	1
2121.105	1
2121.126	1
2121.141	1
2121.169	1
2121.197	1
2121.217	1
2121.236	1
2121.251	3
2121.274	1
2121.294	1
2121.325	1
2121.351	1
2121.374	1
2121.395	1
2121.431	1
2121.465	1
2121.491	1
2121.510	1
2121.544	1
2121.571	1
2121.594	1
2121.618	1
2121.648	1
2121.680	1
2121.700	1
2121.716	1
2121.729	2
2121.749	1
2121.770	1
2121.789	1
2121.818	1
2121.838	1
2121.865	1
2121.892	1
2121.916	1
2121.945	1
2121.966	1
2122.013	1
2122.037	1
2122.059	1
2122.091	1
2122.113	1
2122.139	1
2122.166	1
2122.201	1
2122.221	1
2122.254	1
2122.291	1
2122.319	1
2122.342	1
2122.384	1
2122.410	1
2122.432	1
2122.452	1
2122.487	1
2122.512	1
2122.547	1
2122.576	1
2122.599	1
2122.625	1
2122.653	1
2122.678	3
2122.691	1
2122.709	1
2122.735	1
2122.757	1
2122.783	1
2122.804	1
2122.828	1
2122.855	1
2122.891	1
2122.929	1
2122.961	1
2123.000	1
2123.022	1
2123.044	1
2123.063	2
2123.082	1
2123.105	1
2123.145	1
2123.171	1
2123.195	1
2123.225	1
2123.249	3
2123.268	1
2123.315	1
2123.354	1
2123.367	1
2123.394	1
2123.414	1
2123.445	1
2123.468	1
2123.507	1
2123.530	1
2123.562	1
2123.596	1
2123.623	1
2123.652	1
2123.676	1
2123.699	1
2123.714	1
2123.734	1
2123.755	1
2123.780	1
2123.800	1
2123.824	1
2123.845	1
2123.866	1
2123.890	1
2123.914	1
2123.934	1
2123.962	1
2123.977	1
2123.997	1
2124.009	1
2124.025	1
2124.042	1
2124.066	1
2124.103	1
2124.128	1
2124.156	1
2124.177	1
2124.196	1
2124.220	1
2124.249	1
2124.261	1
2124.282	1
2124.305	1
2124.315	1
2124.336	1
2124.358	1
2124.379	1
2124.398	1
2124.412	1
2124.429	1
2124.447	1
2124.456	1
2124.462	2
2124.479	1
2124.493	1
2124.507	1
2124.528	3
2124.537	1
2124.549	1
2124.559	1
2124.575	1
2124.587	1
2124.598	1
2124.616	1
2124.626	1
2124.653	1
2124.662	1
2124.676	1
2124.685	1
2124.696	2
2124.705	1
2124.717	1
2124.729	3
2124.739	1
2124.751	1
2124.771	1
2124.785	2
2124.802	1
2124.816	1
2124.827	3
2124.835	1
2124.848	1
2124.859	1
2124.868	1
2124.882	1
2124.897	1
2124.916	1
2124.932	1
2124.948	1
2124.962	1
2124.980	1
2125.000	1
2125.008	2
2125.021	1
2125.036	1
2125.055	1
2125.066	1
2125.083	1
2125.099	1
2125.114	1
2125.134	1
2125.150	1
2125.166	1
2125.185	1
2125.201	1
2125.216	1
2125.237	1
2125.248	3
2125.259	1
2125.273	1
2125.281	2
2125.294	1
2125.316	3
2125.328	1
2125.339	2
2125.351	1
2125.368	1
2125.390	1
2125.401	1
2125.418	1
2125.429	1
2125.443	1
2125.458	1
2125.474	1
2125.490	1
2125.509	1
2125.528	1
2125.539	3
2125.548	1
2125.566	1
2125.578	1
2125.599	1
2125.614	1
2125.623	2
2125.636	1
2125.661	1
2125.671	1
2125.684	1
2125.700	1
2125.714	1
2125.722	1
2125.737	1
2125.753	1
2125.773	1
2125.785	1
2125.800	1
2125.807	1
2125.816	3
2125.832	1
2125.844	1
2125.854	1
2125.865	2
2125.878	1
2125.887	1
2125.902	1
2125.921	1
2125.939	1
2125.953	1
2125.964	1
2125.976	1
2125.986	1
2125.998	3
2126.005	1
2126.018	1
2126.033	1
2126.042	1
2126.056	1
2126.061	2
2126.068	1
2126.083	1
2126.094	1
2126.104	1
2126.119	1
2126.136	1
2126.148	1
2126.157	3
2126.169	1
2126.182	1
2126.200	1
2126.212	1
2126.225	1
2126.240	1
2126.255	1
2126.271	2
2126.281	1
2126.296	1
2126.308	1
2126.324	1
2126.337	1
2126.349	1
2126.360	3
2126.371	1
2126.387	1
2126.392	2
2126.399	1
2126.410	1
2126.418	3
2126.426	1
2126.440	1
2126.457	1
2126.469	1
2126.483	2
2126.493	1
2126.509	1
2126.519	3
2126.534	1
2126.545	1
2126.560	2
2126.568	1
2126.581	1
2126.595	1
2126.608	1
2126.630	1
2126.646	1
2126.663	1
2126.671	3
2126.685	1
2126.703	1
2126.718	1
2126.726	2
2126.736	1
2126.756	1
2126.772	1
2126.786	1
2126.793	3
2126.799	1
2126.809	1
2126.821	1
2126.832	1
2126.847	1
2126.864	1
2126.889	1
2126.900	2
2126.908	1
2126.922	1
2126.935	1
2126.944	3
2126.960	1
2126.969	2
2126.978	1
2126.992	1
2127.007	1
2127.017	1
2127.032	1
2127.044	3
2127.050	1
2127.063	1
2127.070	1
2127.087	1
2127.100	1
2127.116	2
2127.126	1
2127.142	1
2127.154	1
2127.168	1
2127.188	1
2127.200	1
2127.209	1
2127.223	1
2127.236	1
2127.250	3
2127.260	1
2127.272	1
2127.288	1
2127.310	1
2127.330	1
2127.343	1
2127.352	2
2127.368	1
2127.379	1
2127.391	1
2127.402	3
2127.415	1
2127.430	1
2127.445	1
2127.459	1
2127.475	1
2127.488	1
2127.497	1
2127.505	1
2127.517	2
2127.527	1
2127.538	1
2127.557	1
2127.564	3
2127.573	1
2127.596	1
2127.611	1
2127.623	1
2127.638	1
2127.661	1
2127.674	1
2127.686	1
2127.695	1
2127.714	1
2127.730	1
2127.750	1
2127.759	1
2127.769	2
2127.781	1
2127.791	3
2127.812	1
2127.827	1
2127.839	1
2127.852	1
2127.868	1
2127.885	1
2127.896	1
2127.910	1
2127.926	1
2127.936	1
2127.950	1
2127.959	1
2127.970	1
2127.978	2
2127.990	1
2128.002	3
2128.013	1
2128.028	1
2128.035	1
2128.044	1
2128.064	1
2128.078	1
2128.090	1
2128.100	1
2128.112	1
2128.125	1
2128.142	1
2128.156	1
2128.170	1
2128.183	1
2128.197	1
2128.208	1
2128.215	2
2128.227	1
2128.236	1
2128.252	1
2128.260	3
2128.278	1
2128.292	1
2128.302	1
2128.314	1
2128.336	1
2128.353	2
2128.361	1
2128.373	1
2128.394	1
2128.410	1
2128.426	1
2128.435	3
2128.444	1
2128.460	1
2128.473	1
2128.479	1
2128.494	1
2128.514	1
2128.525	1
2128.537	1
2128.546	2
2128.555	1
2128.567	1
2128.581	1
2128.593	1
2128.603	1
2128.615	1
2128.624	3
2128.633	1
2128.648	1
2128.659	1
2128.672	1
2128.683	1
2128.697	1
2128.707	1
2128.719	2
2128.733	1
2128.749	1
2128.766	1
2128.780	1
2128.793	1
2128.803	1
2128.814	1
2128.825	1
2128.844	1
2128.860	1
2128.883	1
2128.896	1
2128.907	1
2128.915	3
2128.926	1
2128.938	1
2128.952	1
2128.960	1
2128.970	1
2128.985	1
2129.001	1
2129.017	1
2129.026	1
2129.041	1
2129.057	1
2129.070	1
2129.089	1
2129.108	1
2129.118	1
2129.135	1
2129.154	1
2129.168	1
2129.179	2
2129.199	1
2129.213	1
2129.228	1
2129.240	1
2129.253	1
2129.264	1
2129.277	1
2129.292	1
2129.304	1
2129.320	1
2129.328	3
2129.343	1
2129.359	1
2129.371	1
2129.384	1
2129.401	1
2129.413	1
2129.431	1
2129.453	1
2129.472	1
2129.483	1
2129.497	1
2129.505	2
2129.515	1
2129.525	1
2129.539	1
2129.554	1
2129.565	1
2129.577	1
2129.584	1
2129.594	1
2129.609	1
2129.620	1
2129.631	1
2129.643	1
2129.660	1
2129.672	1
2129.682	3
2129.692	1
2129.704	1
2129.716	1
2129.728	1
2129.745	1
2129.755	1
2129.768	1
2129.792	1
2129.812	1
2129.823	1
2129.833	1
2129.846	1
2129.854	1
2129.866	1
2129.877	1
2129.894	1
2129.907	1
2129.916	1
2129.927	1
2129.938	1
2129.950	1
2129.966	1
2129.980	1
2129.992	1
2130.010	1
2130.019	1
2130.035	1
2130.047	1
2130.057	2
2130.067	1
2130.077	3
2130.085	1
2130.098	1
2130.116	1
2130.132	1
2130.147	1
2130.161	1
2130.179	1
2130.192	1
2130.214	1
2130.228	1
2130.242	1
2130.253	1
2130.266	2
2130.273	1
2130.283	1
2130.295	1
2130.305	1
2130.315	1
2130.326	1
2130.340	1
2130.358	1
2130.366	1
2130.378	1
2130.389	1
2130.399	1
2130.409	1
2130.417	3
2130.427	1
2130.435	1
2130.450	1
2130.460	1
2130.476	1
2130.488	1
2130.503	1
2130.518	1
2130.528	1
2130.546	1
2130.560	1
2130.578	1
2130.588	1
2130.608	1
2130.622	1
2130.632	2
2130.641	1
2130.664	1
2130.675	1
2130.686	1
2130.704	1
2130.712	3
2130.728	1
2130.741	1
2130.752	1
2130.774	1
2130.788	1
2130.800	2
2130.812	1
2130.824	1
2130.832	3
2130.845	1
2130.864	1
2130.875	1
2130.882	1
2130.892	1
2130.907	1
2130.923	1
2130.937	1
2130.951	1
2130.961	2
2130.974	1
2130.986	1
2131.001	1
2131.012	1
2131.032	1
2131.050	1
2131.062	1
2131.075	1
2131.086	1
2131.100	1
2131.117	1
2131.130	1
2131.140	1
2131.152	1
2131.166	1
2131.176	3
2131.184	1
2131.196	1
2131.209	2
2131.217	1
2131.229	1
2131.246	1
2131.256	1
2131.266	1
2131.276	1
2131.287	1
2131.298	1
2131.306	1
2131.322	1
2131.342	1
2131.355	1
2131.365	3
2131.373	1
2131.388	1
2131.397	2
2131.407	1
2131.421	1
2131.435	1
2131.449	1
2131.461	1
2131.472	3
2131.484	1
2131.500	1
2131.509	2
2131.517	1
2131.532	1
2131.543	1
2131.554	1
2131.563	1
2131.574	1
2131.588	1
2131.605	1
2131.617	1
2131.631	1
2131.641	3
2131.653	1
2131.666	1
2131.684	1
2131.693	2
2131.704	1
2131.714	1
2131.732	1
2131.742	3
2131.750	1
2131.765	1
2131.777	1
2131.790	1
2131.805	1
2131.817	1
2131.834	1
2131.846	1
2131.858	1
2131.868	2
2131.875	1
2131.887	1
2131.899	1
2131.909	1
2131.924	1
2131.938	1
2131.960	1
2131.969	1
2131.979	1
2131.989	3
2131.996	1
2132.009	1
2132.027	1
2132.037	1
2132.048	1
2132.061	1
2132.077	1
2132.093	1
2132.103	1
2132.115	1
2132.127	1
2132.137	2
2132.147	1
2132.158	3
2132.167	1
2132.181	1
2132.194	1
2132.207	1
2132.216	2
2132.224	1
2132.239	1
2132.251	1
2132.268	1
2132.279	1
2132.296	1
2132.310	1
2132.320	1
2132.340	1
2132.354	1
2132.367	1
2132.381	3
2132.390	1
2132.407	1
2132.417	2
2132.429	1
2132.443	1
2132.453	1
2132.462	1
2132.477	1
2132.485	1
2132.502	1
2132.519	1
2132.538	1
2132.555	1
2132.572	1
2132.590	1
2132.607	1
2132.627	1
2132.635	1
2132.652	1
2132.669	1
2132.684	1
2132.697	1
2132.711	3
2132.719	1
2132.732	1
2132.743	1
2132.752	1
2132.762	1
2132.778	1
2132.791	1
2132.805	1
2132.817	1
2132.828	1
2132.843	1
2132.858	1
2132.867	2
2132.875	1
2132.894	1
2132.907	3
2132.917	1
2132.933	1
2132.945	1
2132.959	1
2132.971	1
2132.988	1
2133.003	1
2133.017	1
2133.029	1
2133.049	1
2133.063	1
2133.077	1
2133.089	1
2133.101	1
2133.118	1
2133.134	2
2133.142	1
2133.150	3
2133.158	1
2133.172	1
2133.183	1
2133.201	1
2133.213	1
2133.223	1
2133.236	1
2133.247	1
2133.259	1
2133.274	1
2133.288	1
2133.308	1
2133.318	1
2133.337	1
2133.350	1
2133.363	1
2133.377	1
2133.389	1
2133.398	1
2133.411	1
2133.422	1
2133.436	1
2133.447	1
2133.464	1
2133.472	1
2133.486	1
2133.496	2
2133.510	1
2133.520	1
2133.531	1
2133.543	1
2133.552	1
2133.567	1
2133.576	1
2133.587	1
2133.600	3
2133.609	1
2133.626	1
2133.640	1
2133.652	1
2133.661	1
2133.671	1
2133.684	1
2133.699	2
2133.709	1
2133.725	1
2133.747	1
2133.758	3
2133.773	1
2133.788	1
2133.806	1
2133.818	1
2133.832	1
2133.844	1
2133.855	1
2133.868	1
2133.878	2
2133.889	1
2133.901	1
2133.914	1
2133.923	1
2133.935	1
2133.950	1
2133.967	1
2133.983	1
2133.994	1
2134.003	1
2134.019	1
2134.032	1
2134.044	1
2134.052	1
2134.070	1
2134.081	1
2134.093	1
2134.104	1
2134.116	1
2134.124	1
2134.135	1
2134.145	1
2134.159	1
2134.168	1
2134.185	1
2134.198	1
2134.209	1
2134.217	3
2134.226	1
2134.238	1
2134.254	1
2134.271	1
2134.283	1
2134.300	1
2134.311	1
2134.324	1
2134.332	1
2134.343	2
2134.356	1
2134.376	1
2134.387	1
2134.397	1
2134.411	3
2134.428	1
2134.451	1
2134.459	1
2134.471	1
2134.484	1
2134.498	1
2134.508	2
2134.517	1
2134.538	1
2134.549	1
2134.563	1
2134.573	1
2134.582	1
2134.592	1
2134.604	1
2134.617	1
2134.630	1
2134.641	1
2134.652	3
2134.662	1
2134.680	1
2134.691	1
2134.710	1
2134.722	1
2134.738	1
2134.752	2
2134.762	1
2134.774	1
2134.791	1
2134.805	1
2134.817	1
2134.831	1
2134.856	1
2134.863	1
2134.876	3
2134.888	1
2134.907	1
2134.918	1
2134.927	2
2134.939	1
2134.957	1
2134.969	1
2134.980	1
2134.991	1
2135.008	1
2135.024	1
2135.039	1
2135.052	1
2135.064	3
2135.077	1
2135.087	1
2135.099	1
2135.109	2
2135.118	1
2135.128	1
2135.143	1
2135.154	3
2135.164	1
2135.176	1
2135.186	2
2135.195	1
2135.216	1
2135.233	1
2135.244	1
2135.252	3
2135.266	1
2135.277	2
2135.291	1
2135.308	1
2135.324	1
2135.341	1
2135.362	1
2135.374	1
2135.395	1
2135.411	1
2135.423	1
2135.450	1
2135.465	1
2135.477	1
2135.496	1
2135.509	1
2135.526	1
2135.545	1
2135.557	1
2135.571	1
2135.602	1
2135.629	1
2135.651	1
2135.665	1
2135.681	1
2135.698	1
2135.716	1
2135.728	1
2135.746	1
2135.765	1
2135.783	1
2135.795	1
2135.807	1
2135.816	3
2135.835	1
2135.850	1
2135.875	1
2135.890	1
2135.911	1
2135.938	1
2135.961	1
2135.975	1
2136.002	1
2136.024	1
2136.049	1
2136.060	1
2136.078	1
2136.095	2
2136.108	1
2136.134	1
2136.152	1
2136.168	1
2136.188	1
2136.211	1
2136.225	1
2136.245	1
2136.261	1
2136.279	1
2136.299	1
2136.313	1
2136.331	1
2136.343	3
2136.354	1
2136.373	2
2136.383	1
2136.395	1
2136.404	3
2136.418	1
2136.433	1
2136.448	1
2136.460	1
2136.479	1
2136.499	1
2136.520	1
2136.546	1
2136.562	1
2136.580	1
2136.598	1
2136.619	1
2136.636	2
2136.647	1
2136.663	1
2136.679	1
2136.694	1
2136.712	1
2136.732	1
2136.745	1
2136.758	1
2136.771	1
2136.786	1
2136.801	1
2136.823	1
2136.839	1
2136.859	1
2136.877	1
2136.900	1
2136.919	1
2136.935	1
2136.948	1
2136.958	1
2136.975	1
2136.995	1
2137.014	1
2137.030	1
2137.044	1
2137.059	1
2137.080	1
2137.090	1
2137.110	1
2137.136	1
2137.149	1
2137.160	3
2137.174	1
2137.189	1
2137.201	1
2137.214	2
2137.223	1
2137.233	3
2137.250	1
2137.260	1
2137.272	2
2137.290	1
2137.307	1
2137.332	1
2137.356	1
2137.376	1
2137.394	1
2137.410	1
2137.425	1
2137.442	1
2137.460	1
2137.474	1
2137.495	1
2137.520	1
2137.534	1
2137.554	1
2137.567	1
2137.578	3
2137.588	1
2137.607	2
2137.616	1
2137.630	1
2137.654	1
2137.666	3
2137.676	1
2137.691	1
2137.716	1
2137.733	1
2137.750	1
2137.758	1
2137.770	1
2137.791	1
2137.809	1
2137.827	1
2137.848	1
2137.857	2
2137.872	1
2137.884	3
2137.899	1
2137.919	1
2137.931	1
2137.949	1
2137.963	1
2137.984	1
2138.004	1
2138.023	1
2138.039	1
2138.069	1
2138.080	1
2138.092	2
2138.101	1
2138.114	1
2138.134	1
2138.153	1
2138.172	1
2138.194	1
2138.203	3
2138.216	1
2138.241	1
2138.257	1
2138.280	1
2138.292	1
2138.306	1
2138.320	2
2138.336	1
2138.348	3
